passport_id,prisoner_id,current_prison_id,current_prison_name,prison_crowding_status,prison_occupancy_rate_pct,skill_india_digital_id,candidate_alias_or_name,gender,age,education_baseline,primary_trade_vocational,nsqf_level,certifying_agency,course_completion_status,workshop_production_hours,specific_machinery_skills,conduct_grade,soft_skills_completed,pwa_accumulated_savings_inr,target_job_domain,expected_minimum_wage_inr,preferred_work_districts,preferred_ngo_sector,rehabilitation_readiness_flag,consent_to_share_profile,verification_hash_qr
SKL-2026-0527,UTP-2026-0527,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99527,Suraj S.,Male,23,8th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),In_Training,560,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Food Safety & Hygiene|Time Management,5186,Footwear & Leather Craft,15000,Kolhapur|Pune,Artisan Cooperatives & Reintegration,False,True,4a764ff55769e1...qr
SKL-2026-0528,UTP-2026-0528,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99528,Mahesh G.,Male,40,8th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,513,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Workplace Safety & Hazard Control,5504,Commercial Printing & Signage,13000,Pune|Solapur,Community Reintegration Support,True,True,5764f454a0eb7c...qr
SKL-2026-0529,UTP-2026-0529,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99529,Tushar B.,Male,26,Graduate (B.A./B.Com),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,468,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Workplace Communication|Conflict Management,4024,IT & Office Administration,17500,Satara|Kolhapur,Youth Employment & Digital Literacy,True,True,29e0a81376f00f...qr
SKL-2026-0530,UTP-2026-0530,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99530,Manoj P.,Male,41,9th Standard,Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,In_Training,615,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,A,Team Coordination|Basic Numeracy,7409,Garment & Textile Manufacturing,15000,Pune|Satara,Vocational Livelihood & Rehabilitation,False,True,15f6e5b50f4943...qr
SKL-2026-0531,UTP-2026-0531,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99531,Satish S.,Male,41,Illiterate (Adult Literacy Enrolled),Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Certified,207,Circular Saw|Wood Surface Planer|Laminate Press,A,Team Coordination|Basic Numeracy,2846,Furniture Manufacturing & Carpentry,16000,Kolhapur|Satara,Vocational Training & Micro-enterprise,True,True,e7ae2b39e6222...qr
SKL-2026-0532,UTP-2026-0532,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99532,Balu P.,Male,41,10th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Certified,554,Circular Saw|Wood Surface Planer|Laminate Press,A,Team Coordination|Basic Numeracy,5229,Furniture Manufacturing & Carpentry,16000,Satara|Solapur,Vocational Training & Micro-enterprise,True,True,a518234824330...qr
SKL-2026-0533,UTP-2026-0533,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99533,Balu V.,Male,25,9th Standard,CNC Machine Operator,4,Capital Goods Skill Council / DGT,In_Training,562,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Team Coordination|Basic Numeracy,6489,Industrial Tooling & Precision Machining,21000,Satara|Pune,Technical Livelihoods & Industry Linkages,False,True,309c9e91f5629b...qr
SKL-2026-0534,UTP-2026-0534,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99534,Raju D.,Male,26,9th Standard,Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,Certified,310,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Workplace Safety & Hazard Control,2826,Logistics & Supply Chain,13500,Kolhapur|Pune,Youth Livelihood & Logistics,True,True,2ff8fd552a26d4...qr
SKL-2026-0535,UTP-2026-0535,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99535,Dinesh V.,Male,22,10th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,444,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Financial Literacy & Bank Account Operations,4253,IT & Office Administration,17500,Solapur|Kolhapur,Youth Employment & Digital Literacy,True,True,31fb19e118c83e...qr
SKL-2026-0536,UTP-2026-0536,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99536,Tushar D.,Male,35,ITI Diploma,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Assessment_Pending,371,Manual Screen Press|UV Exposure Unit|Ink Mixing,B,Digital Ethics|Professional Email Writing,4352,Commercial Printing & Signage,13000,Solapur|Satara,Community Reintegration Support,False,True,409406f2b12659...qr
SKL-2026-0537,UTP-2026-0537,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99537,Sunil S.,Male,40,10th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,486,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Team Coordination|Basic Numeracy,6333,Commercial Printing & Signage,13000,Kolhapur|Satara,Community Reintegration Support,True,True,52a06a33626052...qr
SKL-2026-0538,UTP-2026-0538,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99538,Balu M.,Male,35,8th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,In_Training,325,Single Phase Wiring|MCB Installation|Multimeter Testing,C,Food Safety & Hygiene|Time Management,2910,Electrical & Facility Maintenance,15500,Satara|Solapur,Technical Livelihoods & Vocational Training,False,False,4d2441549e46b4...qr
SKL-2026-0539,UTP-2026-0539,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99539,Pankaj G.,Male,39,Illiterate (Adult Literacy Enrolled),Screen Printing & Packaging,2,Media & Entertainment Skill Council,In_Training,455,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Team Coordination|Basic Numeracy,5730,Commercial Printing & Signage,13000,Pune|Solapur,Community Reintegration Support,False,True,b0ef9e5f29198...qr
SKL-2026-0540,UTP-2026-0540,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99540,Balu T.,Male,24,12th Standard,Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,Certified,599,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,A,Food Safety & Hygiene|Time Management,8075,Garment & Textile Manufacturing,15000,Kolhapur|Pune,Vocational Livelihood & Rehabilitation,True,True,3d000271b705e4...qr
SKL-2026-0541,UTP-2026-0541,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99541,Karan S.,Male,39,5th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,In_Training,288,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Anger Management Module|Stress Resilience,3070,IT & Office Administration,17500,Pune|Solapur,Youth Employment & Digital Literacy,False,True,4a917432841355...qr
SKL-2026-0542,UTP-2026-0542,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99542,Nitin D.,M,24,8th Standard,Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,In_Training,668,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Workplace Safety & Hazard Control,5835,Logistics & Supply Chain,13500,Solapur|Pune,Youth Livelihood & Logistics,False,False,5f3455a513e94b...qr
SKL-2026-0543,UTP-2026-0543,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99543,Balu C.,male,23,10th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),In_Training,578,Circular Saw|Wood Surface Planer|Laminate Press,A,Workplace Communication|Conflict Management,6723,Furniture Manufacturing & Carpentry,16000,Satara|Solapur,Vocational Training & Micro-enterprise,False,True,2d261b45816044...qr
SKL-2026-0544,UTP-2026-0544,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99544,Suraj G.,Male,25,Illiterate (Adult Literacy Enrolled),Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,Assessment_Pending,552,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,A,Food Safety & Hygiene|Time Management,6232,Garment & Textile Manufacturing,15000,Satara|Solapur,Vocational Livelihood & Rehabilitation,False,True,5cfad9f3781d82...qr
SKL-2026-0545,UTP-2026-0545,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99545,Manoj K.,Male,38,12th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,259,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Team Coordination|Basic Numeracy,2842,IT & Office Administration,17500,Satara|Pune,Youth Employment & Digital Literacy,True,True,2d5003212056cd...qr
SKL-2026-0546,UTP-2026-0546,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99546,Renu R.,Female,40,8th Standard,CNC Machine Operator,4,Capital Goods Skill Council / DGT,In_Training,689,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,B,Customer Service & Professional Etiquette,6632,Industrial Tooling & Precision Machining,21000,Satara|Kolhapur,Technical Livelihoods & Industry Linkages,False,True,4906a052fc0345...qr
SKL-2026-0547,UTP-2026-0547,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99547,Nitin V.,M,40,5th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,In_Training,601,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Team Coordination|Basic Numeracy,5758,Electrical & Facility Maintenance,15500,Pune|Kolhapur,Technical Livelihoods & Vocational Training,False,True,46704ac56f7447...qr
SKL-2026-0548,UTP-2026-0548,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99548,Santosh P.,Male,57,Illiterate (Adult Literacy Enrolled),Bakery & Confectionery,3,FICSI / National Council for Vocational Training,In_Training,425,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,B,Workplace Safety & Hazard Control,5350,Food Processing & Bakery,14500,Pune|Satara,Skill Training & Micro-enterprise,False,True,1eefaff4f92ab0...qr
SKL-2026-0549,UTP-2026-0549,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99549,Pravin C.,Male,23,Illiterate (Adult Literacy Enrolled),Bakery & Confectionery,3,FICSI / National Council for Vocational Training,In_Training,674,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Workplace Safety & Hazard Control,6859,Food Processing & Bakery,14500,Kolhapur|Satara,Skill Training & Micro-enterprise,False,True,39a486958840d1...qr
SKL-2026-0550,UTP-2026-0550,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99550,Kavita B.,Female,37,Illiterate (Adult Literacy Enrolled),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,284,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,B,Food Safety & Hygiene|Time Management,2680,IT & Office Administration,17500,Kolhapur|Solapur,Youth Employment & Digital Literacy,False,True,2e15d7a57301f9...qr
SKL-2026-0551,UTP-2026-0551,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99551,Ganesh Y.,Male,42,Illiterate (Adult Literacy Enrolled),Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,208,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Anger Management Module|Stress Resilience,2217,Commercial Printing & Signage,13000,Satara|Pune,Community Reintegration Support,True,True,270928e2d32a71...qr
SKL-2026-0552,UTP-2026-0552,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99552,Dharmendra B.,Male,21,Illiterate (Adult Literacy Enrolled),Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,Certified,522,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,A,Workplace Safety & Hazard Control,6572,Garment & Textile Manufacturing,15000,Kolhapur|Satara,Vocational Livelihood & Rehabilitation,True,True,17c62ff57e5880...qr
SKL-2026-0553,UTP-2026-0553,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99553,Usha M.,Female,41,10th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,In_Training,562,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Team Coordination|Basic Numeracy,5704,Commercial Printing & Signage,13000,Pune|Solapur,Community Reintegration Support,False,True,2a8ffbc3b44084...qr
SKL-2026-0554,UTP-2026-0554,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99554,Santosh P.,Male,57,9th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,In_Training,580,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Anger Management Module|Stress Resilience,5963,Electrical & Facility Maintenance,15500,Satara|Kolhapur,Technical Livelihoods & Vocational Training,False,True,d5f81b42af966...qr
SKL-2026-0555,UTP-2026-0555,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99555,Satish R.,Male,36,Graduate (B.A./B.Com),Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Certified,659,Circular Saw|Wood Surface Planer|Laminate Press,A,Team Coordination|Basic Numeracy,7416,Furniture Manufacturing & Carpentry,16000,Pune|Satara,Vocational Training & Micro-enterprise,True,True,331b3251aeffe0...qr
SKL-2026-0556,UTP-2026-0556,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99556,Raju C.,Male,26,Illiterate (Adult Literacy Enrolled),Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,498,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Workplace Communication|Conflict Management,4957,Footwear & Leather Craft,15000,Kolhapur|Pune,Artisan Cooperatives & Reintegration,True,True,19e4b99516a869...qr
SKL-2026-0557,UTP-2026-0557,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99557,Vicky D.,Male,42,5th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),In_Training,685,Circular Saw|Wood Surface Planer|Laminate Press,A,Digital Ethics|Professional Email Writing,9190,Furniture Manufacturing & Carpentry,16000,Kolhapur|Satara,Vocational Training & Micro-enterprise,False,True,5ab0bf42feac08...qr
SKL-2026-0558,UTP-2026-0558,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99558,Sanjay P.,Male,23,8th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,464,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Customer Service & Professional Etiquette,6329,Footwear & Leather Craft,15000,Kolhapur|Pune,Artisan Cooperatives & Reintegration,True,True,2cdf67613570e0...qr
SKL-2026-0559,UTP-2026-0559,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99559,Harish J.,Male,38,Graduate (B.A./B.Com),Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Certified,423,Circular Saw|Wood Surface Planer|Laminate Press,A,Anger Management Module|Stress Resilience,4311,Furniture Manufacturing & Carpentry,16000,Solapur|Kolhapur,Vocational Training & Micro-enterprise,True,True,39f8f044fa3e85...qr
SKL-2026-0560,UTP-2026-0560,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99560,Tushar D.,Male,22,Illiterate (Adult Literacy Enrolled),Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,585,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Digital Ethics|Professional Email Writing,7302,Footwear & Leather Craft,15000,Solapur|Kolhapur,Artisan Cooperatives & Reintegration,True,True,4e40973c81982...qr
SKL-2026-0561,UTP-2026-0561,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99561,Kishore Y.,male,41,5th Standard,CNC Machine Operator,4,Capital Goods Skill Council / DGT,Assessment_Pending,356,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Anger Management Module|Stress Resilience,3231,Industrial Tooling & Precision Machining,21000,Kolhapur|Solapur,Technical Livelihoods & Industry Linkages,False,True,594484256e615b...qr
SKL-2026-0562,UTP-2026-0562,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99562,Santosh K.,Male,54,Graduate (B.A./B.Com),Screen Printing & Packaging,2,Media & Entertainment Skill Council,Assessment_Pending,601,Manual Screen Press|UV Exposure Unit|Ink Mixing,C,Food Safety & Hygiene|Time Management,7031,Commercial Printing & Signage,13000,Solapur|Kolhapur,Community Reintegration Support,False,False,4544e624c98054...qr
SKL-2026-0563,UTP-2026-0563,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99563,Vinod B.,M,21,8th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,519,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Financial Literacy & Bank Account Operations,7197,Food Processing & Bakery,14500,Satara|Pune,Skill Training & Micro-enterprise,True,True,55ca05654cf913...qr
SKL-2026-0564,UTP-2026-0564,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99564,Ashok Y.,Male,38,Illiterate (Adult Literacy Enrolled),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,345,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,C,Food Safety & Hygiene|Time Management,3673,IT & Office Administration,17500,Pune|Satara,Youth Employment & Digital Literacy,False,True,3a7cc385020802...qr
SKL-2026-0565,UTP-2026-0565,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99565,Rohit Y.,Male,23,Illiterate (Adult Literacy Enrolled),Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,Assessment_Pending,634,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Workplace Safety & Hazard Control,8502,Logistics & Supply Chain,13500,Satara|Kolhapur,Youth Livelihood & Logistics,False,True,17f002a58e5a84...qr
SKL-2026-0566,UTP-2026-0566,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99566,Manoj T.,Male,20,12th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,535,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Team Coordination|Basic Numeracy,4597,Commercial Printing & Signage,13000,Pune|Satara,Community Reintegration Support,True,True,3f5ffdc2ac336f...qr
SKL-2026-0567,UTP-2026-0567,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99567,Vicky C.,Male,41,5th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,456,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,B,Workplace Communication|Conflict Management,5788,Food Processing & Bakery,14500,Kolhapur|Pune,Skill Training & Micro-enterprise,False,True,3a9b18fbf36fb...qr
SKL-2026-0568,UTP-2026-0568,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99568,Vikram B.,Male,22,Illiterate (Adult Literacy Enrolled),Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,687,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Digital Ethics|Professional Email Writing,9197,Electrical & Facility Maintenance,15500,Solapur|Pune,Technical Livelihoods & Vocational Training,True,True,49f40fc330ca56...qr
SKL-2026-0569,UTP-2026-0569,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99569,Nitin G.,Male,25,12th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,676,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Customer Service & Professional Etiquette,7515,Food Processing & Bakery,14500,Satara|Kolhapur,Skill Training & Micro-enterprise,True,True,256d29e4d40219...qr
